path,locale,page_family,status_code,index_noindex,canonical,title,meta_description,h1,word_count,internal_inlinks,app_store_cta_present,answer_block_present,safety_block_present,screenshots_present,json_ld_present,hreflang_cluster_status,sitemap_included,recommendation
/bg/tirzepatide-tracker-iphone.html,bg,medicine,200,index,https://www.glpzy.app/bg/tirzepatide-tracker-iphone.html,Tirzepatide — Бързо регистриране без бъркотия | GLPzy,"Tirzepatide: Проследявайте тази рутина с история на дозите, тегло, симптоми, апетит, снимки, напомняния и експорти в едно лично приложение.",Tirzepatide,498,59,yes,no,no,1,no,54 alternates,yes,index
/bg/trulicity-tracker-iphone.html,bg,commercial,200,index,https://www.glpzy.app/bg/trulicity-tracker-iphone.html,Trulicity — Бързо регистриране без бъркотия | GLPzy,"Trulicity: Проследявайте тази рутина с история на дозите, тегло, симптоми, апетит, снимки, напомняния и експорти в едно лично приложение.",Trulicity,486,55,yes,no,no,1,no,51 alternates,yes,index
/bg/victoza-tracker-iphone.html,bg,commercial,200,index,https://www.glpzy.app/bg/victoza-tracker-iphone.html,Victoza — Бързо регистриране без бъркотия | GLPzy,"Victoza: Проследявайте тази рутина с история на дозите, тегло, симптоми, апетит, снимки, напомняния и експорти в едно лично приложение.",Victoza,485,56,yes,no,no,1,no,51 alternates,yes,index
/bg/wegovy-tracker-iphone.html,bg,medicine,200,index,https://www.glpzy.app/bg/wegovy-tracker-iphone.html,Wegovy — Бързо регистриране без бъркотия | GLPzy,"Wegovy: Проследявайте тази рутина с история на дозите, тегло, симптоми, апетит, снимки, напомняния и експорти в едно лично приложение.",Wegovy,494,58,yes,no,no,1,no,54 alternates,yes,index
/bg/zepbound-tracker-iphone.html,bg,medicine,200,index,https://www.glpzy.app/bg/zepbound-tracker-iphone.html,Zepbound — Бързо регистриране без бъркотия | GLPzy,"Zepbound: Проследявайте тази рутина с история на дозите, тегло, симптоми, апетит, снимки, напомняния и експорти в едно лично приложение.",Zepbound,504,57,yes,no,no,1,no,54 alternates,yes,index
/bn/apple-health-glp-tracker.html,bn,commercial,200,index,https://www.glpzy.app/bn/apple-health-glp-tracker.html,Apple Health থেকে শুধুমাত্র পঠনযোগ্য প্রসঙ্গ | GLPzy,"Apple Health অ্যাক্সেস ঐচ্ছিক এবং আপনার দেওয়া অনুমতিগুলির মধ্যে সীমাবদ্ধ৷ GLPzy শরীরের ওজনের ইতিহাস এবং উচ্চতা আমদানি করে, তারপরে শরীরের গঠন, ঘুম, নড়াচড়া, ওয়ার্কআউট, ক্যালোরি, প্রোটিন, এবং জলের সংক্ষিপ্তসারগুলি শুধুমাত্র-পঠন মোডে পড়ে৷ ফিরে কিছুই লেখা হয় না।",Apple Health থেকে শুধুমাত্র পঠনযোগ্য প্রসঙ্গ,811,54,yes,no,no,1,no,54 alternates,yes,index
/bn/compounded-glp-tracker-iphone.html,bn,commercial,200,index,https://www.glpzy.app/bn/compounded-glp-tracker-iphone.html,যৌগিক — বিশৃঙ্খলা ছাড়াই দ্রুত লগিং। | GLPzy,"যৌগিক: একটি ব্যক্তিগত অ্যাপে ডোজ ইতিহাস, ওজন, উপসর্গ, ক্ষুধা, ছবি, রিমাইন্ডার এবং এক্সপোর্টসহ এই রুটিন ট্র্যাক করুন।",যৌগিক,788,56,yes,no,no,1,no,51 alternates,yes,index
/bn/custom-medication-tracker-iphone.html,bn,commercial,200,index,https://www.glpzy.app/bn/custom-medication-tracker-iphone.html,কাস্টম — বিশৃঙ্খলা ছাড়াই দ্রুত লগিং। | GLPzy,"কাস্টম: একটি ব্যক্তিগত অ্যাপে ডোজ ইতিহাস, ওজন, উপসর্গ, ক্ষুধা, ছবি, রিমাইন্ডার এবং এক্সপোর্টসহ এই রুটিন ট্র্যাক করুন।",কাস্টম,806,58,yes,no,no,1,no,51 alternates,yes,index
/bn/data-rights.html,bn,privacy,200,index,https://www.glpzy.app/bn/data-rights.html,রপ্তানির ইতিহাস | GLPzy,"GLPzy প্রথমে একটি স্থানীয় নিরাপত্তা ব্যাকআপ তৈরি করবে, তারপর এই ডিভাইসে স্থানীয় রেকর্ড প্রতিস্থাপন করবে।",রপ্তানির ইতিহাস,670,77,yes,no,no,1,no,54 alternates,yes,index
/bn/foundayo-tracker-iphone.html,bn,commercial,200,index,https://www.glpzy.app/bn/foundayo-tracker-iphone.html,Foundayo — বিশৃঙ্খলা ছাড়াই দ্রুত লগিং। | GLPzy,"Foundayo: একটি ব্যক্তিগত অ্যাপে ডোজ ইতিহাস, ওজন, উপসর্গ, ক্ষুধা, ছবি, রিমাইন্ডার এবং এক্সপোর্টসহ এই রুটিন ট্র্যাক করুন।",Foundayo,763,55,yes,no,no,1,no,51 alternates,yes,index
/bn/glp1-weight-dose-symptom-tracker.html,bn,commercial,200,index,https://www.glpzy.app/bn/glp1-weight-dose-symptom-tracker.html,"আপনার GLP-1 রুটিন, অগোছালোতা ছাড়া সাজানো। | GLPzy","ব্যক্তিগত পর্যালোচনার জন্য একটি ব্যক্তিগত অ্যাপে ডোজ, ওজন, উপসর্গ, ক্ষুধা, ছবি, রিমাইন্ডার এবং Apple Health প্রসঙ্গ রেকর্ড করুন।","আপনার GLP-1 রুটিন, অগোছালোতা ছাড়া সাজানো।",966,54,yes,no,no,1,no,54 alternates,yes,index
/bn/,bn,home,200,index,https://www.glpzy.app/bn/index.html,"আপনার GLP-1 রুটিন, অগোছালোতা ছাড়া সাজানো। | GLPzy","ব্যক্তিগত পর্যালোচনার জন্য একটি ব্যক্তিগত অ্যাপে ডোজ, ওজন, উপসর্গ, ক্ষুধা, ছবি, রিমাইন্ডার এবং Apple Health প্রসঙ্গ রেকর্ড করুন।","আপনার GLP-1 রুটিন, অগোছালোতা ছাড়া সাজানো।",1519,137,yes,no,no,1,yes,54 alternates,yes,index
/bn/local-first-private-glp-tracker.html,bn,privacy,200,index,https://www.glpzy.app/bn/local-first-private-glp-tracker.html,ডিফল্টভাবে ব্যক্তিগত। আপনি চাইলে রপ্তানিযোগ্য। | GLPzy,"ডোজ, ওজন, উপসর্গ, অনুস্মারক বা আদেশ ট্র্যাক করার জন্য কোন অ্যাকাউন্টের প্রয়োজন নেই।",ডিফল্টভাবে ব্যক্তিগত। আপনি চাইলে রপ্তানিযোগ্য।,782,54,yes,no,no,1,no,54 alternates,yes,index
/bn/medical-safety.html,bn,trust,200,index,https://www.glpzy.app/bn/medical-safety.html,চিকিৎসা নিরাপত্তা | GLPzy,"GLPzy আপনাকে কী ঘটেছে তার একটি পরিষ্কার রেকর্ড রাখতে সাহায্য করে৷ এটি নির্ণয়, প্রেসক্রাইব বা আপনার ডোজ নির্বাচন করে না।",চিকিৎসা নিরাপত্তা,1358,78,yes,no,no,1,no,51 alternates,yes,index
/bn/methodology.html,bn,trust,200,index,https://www.glpzy.app/bn/methodology.html,পদ্ধতি | GLPzy,আনুমানিক এক্সপোজার ট্রেন্ড লগড ডোজ টাইমিং এবং শুধুমাত্র ব্যক্তিগত ট্র্যাকিংয়ের জন্য একটি সরলীকৃত শোষণ-এবং-বর্জন মডেল ব্যবহার করে।,পদ্ধতি,1399,77,yes,no,no,1,no,54 alternates,yes,index
/bn/mounjaro-tracker-iphone.html,bn,medicine,200,index,https://www.glpzy.app/bn/mounjaro-tracker-iphone.html,Mounjaro — বিশৃঙ্খলা ছাড়াই দ্রুত লগিং। | GLPzy,"Mounjaro: একটি ব্যক্তিগত অ্যাপে ডোজ ইতিহাস, ওজন, উপসর্গ, ক্ষুধা, ছবি, রিমাইন্ডার এবং এক্সপোর্টসহ এই রুটিন ট্র্যাক করুন।",Mounjaro,789,57,yes,no,no,1,no,54 alternates,yes,index
/bn/overview.html,bn,support,200,index,https://www.glpzy.app/bn/overview.html,GLPzy — গোপনীয়তা নীতি · চিকিৎসা নিরাপত্তা · সমর্থন,"সমর্থন সুযোগ, গোপনীয়তা পরিচিতি, এবং অ-জরুরী নির্দেশিকা পর্যালোচনা করুন।",GLPzy,703,54,yes,no,no,1,no,54 alternates,yes,index
/bn/ozempic-tracker-iphone.html,bn,commercial,200,index,https://www.glpzy.app/bn/ozempic-tracker-iphone.html,Ozempic — বিশৃঙ্খলা ছাড়াই দ্রুত লগিং। | GLPzy,"Ozempic: একটি ব্যক্তিগত অ্যাপে ডোজ ইতিহাস, ওজন, উপসর্গ, ক্ষুধা, ছবি, রিমাইন্ডার এবং এক্সপোর্টসহ এই রুটিন ট্র্যাক করুন।",Ozempic,778,58,yes,no,no,1,no,51 alternates,yes,index
/bn/privacy.html,bn,privacy,200,index,https://www.glpzy.app/bn/privacy.html,ডিফল্টভাবে ব্যক্তিগত। আপনি চাইলে রপ্তানিযোগ্য। | GLPzy,"ডোজ, ওজন, উপসর্গ, অনুস্মারক বা আদেশ ট্র্যাক করার জন্য কোন অ্যাকাউন্টের প্রয়োজন নেই।",ডিফল্টভাবে ব্যক্তিগত। আপনি চাইলে রপ্তানিযোগ্য।,782,113,yes,no,no,1,no,54 alternates,yes,index
/bn/rybelsus-tracker-iphone.html,bn,commercial,200,index,https://www.glpzy.app/bn/rybelsus-tracker-iphone.html,Rybelsus — বিশৃঙ্খলা ছাড়াই দ্রুত লগিং। | GLPzy,"Rybelsus: একটি ব্যক্তিগত অ্যাপে ডোজ ইতিহাস, ওজন, উপসর্গ, ক্ষুধা, ছবি, রিমাইন্ডার এবং এক্সপোর্টসহ এই রুটিন ট্র্যাক করুন।",Rybelsus,763,58,yes,no,no,1,no,51 alternates,yes,index
